profile,0,19,-59,1.00,0.000, 9.687,0.000
profile,0,20,-63,0.00,10.250, 8.450,8.529
profile,0,21,-60,1.00,0.000, 10.230,0.000
profile,0,22,-66,0.00,11.295, 7.851,8.447
profile,0,23,-60,1.00,0.000, 11.227,0.000
profile,0,24,-60,0.00,10.385, 12.291,8.379
profile,0,25,-60,1.00,0.000, 9.249,0.000
profile,0,26,-61,0.00,0.000, 4.137,0.000
profile,0,27,-59,0.00,0.000, 7.289,0.000
profile,0,28,-58,0.00,0.000, 7.982,0.000
profile,0,29,-62,0.00,10.769, 9.054,0.000
profile,0,30,-58,1.00,10.882, 11.823,8.328
profile,0,31,-60,1.00,0.000, 4.815,0.000
profile,0,32,-62,0.00,11.252, 6.910,8.660
profile,0,33,-64,1.00,11.506, 10.680,0.000
profile,0,34,-62,1.00,0.000, 9.425,0.000
profile,0,35,-62,0.00,9.783, 12.329,8.475
profile,0,36,-61,1.00,0.000, 8.679,0.000
profile,0,37,-66,0.00,10.985, 9.608,0.000
profile,0,38,-62,1.00,10.949, 9.219,8.539
profile,0,39,-60,1.00,11.080, 8.499,8.416
profile,0,40,-65,1.00,10.612, 9.668,8.484
profile,0,41,-61,1.00,11.135, 13.978,0.000
profile,0,42,-61,1.00,0.000, 9.668,0.000
profile,0,43,-64,0.00,10.236, 6.558,0.000
profile,0,44,-59,1.00,0.000, 11.411,0.000
profile,0,45,-63,0.00,0.000, 8.001,0.000
profile,0,46,-62,0.00,0.000, 9.799,0.000
profile,0,47,-61,0.00,11.266, 7.607,8.436
profile,0,48,-59,1.00,0.000, 12.142,0.000
profile,0,49,-59,0.00,10.724, 12.841,8.482
profile,0,50,-62,1.00,11.304, 9.234,0.000
profile,0,51,-62,1.00,10.746, 13.241,0.000
profile,0,52,-66,1.00,11.540, 6.464,8.476
profile,0,53,-62,1.00,9.465, 9.563,8.526
profile,0,54,-59,1.00,11.704, 4.384,8.414
profile,0,55,-62,1.00,10.943, 9.369,0.000
profile,0,56,-61,1.00,11.476, 7.457,0.000
profile,0,57,-60,1.00,10.947, 7.813,8.511
profile,0,58,-65,1.00,12.179, 4.107,8.490
profile,0,59,-60,1.00,0.000, 8.319,0.000
profile,0,60,-64,0.00,10.918, 8.469,0.000
profile,0,61,-63,1.00,10.481, 8.844,8.611
profile,0,62,-61,1.00,0.000, 8.638,0.000
profile,0,63,-68,0.00,0.000, 6.955,0.000
profile,0,64,-61,0.00,0.000, 12.456,0.000
profile,0,65,-62,0.00,0.000, 8.979,0.000
profile,0,66,-66,0.00,12.204, 7.682,8.293
profile,0,67,-62,1.00,10.872, 6.033,0.000
profile,0,68,-66,1.00,11.257, 12.629,8.342
profile,0,69,-59,1.00,10.828, 5.346,8.375
profile,0,70,-61,1.00,11.262, 5.359,8.426
profile,0,71,-61,1.00,0.000, 5.827,0.000
profile,0,72,-61,0.00,10.754, 2.867,8.496
profile,0,73,-63,1.00,11.367, 0.000,8.400
profile,0,74,-68,1.00,11.802, 9.631,8.500
profile,0,75,-60,1.00,10.499, 12.254,0.000
profile,0,76,-62,1.00,10.897, 6.595,0.000
profile,0,77,-59,1.00,10.360, 2.211,8.445
profile,0,78,-61,1.00,0.000, 10.238,0.000
profile,0,79,-60,0.00,0.000, 6.700,0.000
profile,0,80,-64,0.00,10.763, 8.394,0.000
profile,0,81,-59,1.00,11.786, 8.488,8.512
profile,0,82,-61,1.00,10.022, 6.371,0.000
profile,0,83,-61,1.00,9.865, 9.818,8.460
profile,0,84,-60,1.00,10.245, 7.195,0.000
profile,0,85,-61,1.00,10.607, 6.633,0.000
profile,0,86,-62,1.00,11.386, 8.724,8.578
profile,0,87,-66,1.00,11.510, 6.021,8.272
profile,0,88,-63,1.00,11.479, 6.783,0.000
profile,0,89,-60,1.00,10.292, 7.240,8.413
profile,0,90,-61,1.00,10.935, 8.319,8.434
profile,0,91,-60,1.00,0.000, 7.532,0.000
profile,0,92,-63,0.00,11.085, 8.199,0.000
profile,0,93,-68,1.00,10.429, 10.418,8.376
profile,0,94,-61,1.00,10.838, 4.366,0.000
profile,0,95,-65,1.00,10.666, 2.923,0.000
profile,0,96,-60,1.00,0.000, 9.556,0.000
profile,0,97,-60,0.00,10.370, 7.701,0.000
profile,0,98,-62,1.00,12.217, 7.420,8.207
profile,0,99,-67,1.00,10.636, 16.164,0.000
profile,0,100,-61,1.00,9.995, 9.725,0.000
profile,0,101,-59,1.00,9.973, 7.525,8.512
profile,0,102,-61,1.00,9.746, 13.303,8.197
profile,0,103,-61,1.00,0.000, 6.820,0.000
profile,0,104,-63,0.00,0.000, 11.411,0.000
profile,0,105,-66,0.00,0.000, 13.805,0.000
profile,0,106,-61,0.00,9.789, 8.184,8.274
profile,0,107,-62,1.00,0.000, 9.781,0.000
profile,0,108,-66,0.00,10.156, 12.831,8.417
profile,0,109,-60,1.00,0.000, 5.771,0.000
profile,0,110,-63,0.00,9.925, 7.375,0.000
profile,0,111,-60,1.00,0.000, 5.596,0.000
profile,0,112,-58,0.00,10.931, 13.316,8.625
profile,0,113,-58,1.00,10.902, 10.073,0.000
profile,0,114,-59,1.00,10.767, 12.092,8.463
profile,0,115,-63,1.00,11.106, 5.659,8.462
profile,0,116,-63,1.00,0.000, 11.542,0.000
profile,0,117,-64,0.00,11.466, 13.291,8.605
profile,0,118,-61,1.00,11.768, 13.378,0.000
profile,0,119,-66,1.00,11.589, 11.505,8.445
profile,0,120,-60,1.00,11.239, 7.345,8.619
